Date,Estimate,Actual
2022-04-26,None,None
2022-02-21,None,None
2021-11-03,0.4,None
2021-08-03,0.86,0.89
2021-04-28,0.65,0.53
2021-02-22,0.72,0.76
2020-11-05,0.66,0.81
2020-08-05,0.71,0.77
2020-05-06,0.84,0.87
2020-02-27,0.92,0.98
2019-11-07,0.82,0.87
2019-08-06,1.06,0.97
2019-05-02,0.79,0.87
2019-02-26,0.8,0.74
2018-11-08,0.59,0.52
2018-08-07,0.86,0.66
2018-05-08,0.42,0.16
2018-02-27,0.41,0.37
2017-11-02,0.54,0.43
2017-07-31,0.72,0.68
2017-05-09,0.45,0.41
2017-02-14,0.47,0.52
2016-11-01,0.4,0.36
2016-08-02,0.54,0.66
2016-05-05,0.41,0.42
2016-02-18,0.41,0.34
2015-11-03,0.38,0.43
2015-08-05,0.48,0.44
2015-05-05,0.35,0.37
2015-02-19,0.41,0.38
2014-11-04,0.42,0.41
2014-07-31,0.47,0.52
2014-05-06,0.35,0.38
2014-02-13,0.45,0.41
2013-10-31,0.36,0.36
2013-07-30,0.45,0.41
2013-05-07,0.32,0.32
2013-02-14,0.38,0.31
2012-11-06,0.31,0.28
2012-07-31,0.35,0.38
2012-05-08,0.3,0.28
2012-02-16,0.34,0.43
2011-11-01,0.27,0.3
2011-08-04,0.3,0.31
2011-04-28,0.24,0.25
2011-02-11,0.26,0.27
2010-11-02,0.21,0.19
2010-08-03,0.22,0.25
2010-04-30,0.17,0.2
2010-02-10,0.18,0.18
2009-11-03,0.14,0.11
2009-08-04,0.16,0.22
2009-05-04,0.12,0.14
2009-02-25,0.15,0.13
2008-11-07,0.09,0.16
2008-08-11,0.08,0.08
2008-05-08,0.05,0.06
2008-02-15,0.06,-0.3
2007-11-07,0.05,0.02
2007-08-08,0.04,0.13
2007-05-09,0.03,0.04
2007-02-28,0.04,0.01
2006-11-13,0.03,-0.13
2006-08-11,0.03,0.03
2006-05-10,0.03,0.02
2006-03-23,0.03,0.02
2005-11-09,0.04,0
2005-08-17,0.05,0.01
