Date,Estimate,Actual
2022-04-26,None,None
2022-02-01,None,None
2021-10-27,2.57,None
2021-07-28,2.53,3.04
2021-04-28,2.02,2.49
2021-02-03,2.14,2.61
2020-10-21,0.64,2.25
2020-07-22,-0.06,-0.35
2020-04-29,1.79,0.73
2020-01-29,1.4,1.53
2019-10-23,1.14,1.28
2019-07-24,1.51,1.83
2019-04-24,0.84,0.89
2019-01-29,1.15,1.2
2018-10-24,1.19,1.24
2018-07-25,1.09,1.3
2018-04-25,0.98,1.17
2018-01-30,0.96,1.19
2017-10-26,0.82,1.01
2017-07-27,0.73,0.85
2017-04-27,0.67,0.85
2017-01-31,0.66,0.67
2016-11-07,0.52,0.63
2016-07-28,0.48,0.62
2016-04-28,0.4,0.5
2016-01-28,0.52,0.6
2015-10-22,0.31,0.34
2015-07-23,0.37,0.39
2015-04-23,0.31,0.44
2015-01-29,0.49,0.48
2014-10-23,0.43,0.47
2014-07-24,0.39,0.43
2014-04-23,0.35,0.39
2014-01-30,0.43,0.51
2013-10-17,0.3,0.42
2013-07-18,0.28,0.36
2013-04-18,0.22,0.26
2013-01-30,0.22,0.27
2012-10-17,0.29,0.28
2012-07-19,0.28,0.34
2012-04-23,0.21,0.27
2012-01-30,0.22,0.28
2011-10-27,0.19,0.27
2011-08-01,0.2,0.2
2011-04-20,0.17,0.21
2011-01-26,0.17,0.14
2010-10-21,0.18,0.25
2010-07-22,0.14,0.21
2010-04-22,0.13,0.2
2010-01-27,0.09,0.16
2009-10-22,0.05,0.13
2009-07-23,0.01,0.07
2009-04-23,-0.02,0.04
2009-01-28,0.02,0.98
2008-10-28,0.02,0.08
2008-07-29,0.05,0.06
2008-04-29,0.03,0.07
2008-01-29,0.09,0.08
2007-10-24,0.09,0.13
2007-07-25,0.11,0.19
2007-04-26,-0.01,0.1
2007-01-30,-0.15,-0.05
2006-10-25,-0.13,-0.16
2006-07-26,-0.1,-0.04
2006-04-26,-0.1,-0.08
2006-01-25,-0.03,0.01
2005-10-26,-0.12,-0.02
2005-07-20,0.02,0.01
2005-04-20,0,0.03
2005-01-26,0.03,0.03
2004-10-21,0.07,0.07
2004-07-22,0.06,0.09
2004-04-22,0.04,0.04
2004-01-29,0.04,0.09
2003-10-23,-0.01,0.02
2003-07-24,-0.05,-0.06
2003-04-24,-0.11,-0.07
2003-02-13,-0.19,-0.13
2002-10-24,-0.28,-0.22
2002-07-24,-0.32,-0.28
2002-04-24,-0.35,-0.28
2002-02-12,-0.44,-0.33
2001-10-22,-0.43,-0.38
2001-07-25,-0.53,-0.35
2001-04-26,-0.66,-0.73
