Date,Estimate,Actual
2022-05-02,None,None
2022-02-22,None,None
2021-11-02,1.53,None
2021-08-02,1.08,1.14
2021-05-03,0.73,0.73
2021-02-24,0.8,0.8
2020-11-04,1.38,1.46
2020-08-05,0.96,0.97
2020-05-06,0.65,0.67
2020-02-18,0.73,0.73
2019-10-30,1.3,1.33
2019-07-31,0.93,0.94
2019-05-01,0.63,0.61
2019-02-19,0.69,0.69
2018-10-31,1.17,1.2
2018-08-01,0.81,0.83
2018-05-02,0.55,0.59
2018-02-20,0.66,0.69
2017-11-01,1.08,1.08
2017-08-02,0.79,0.73
2017-05-03,0.53,0.52
2017-02-21,0.57,0.57
2016-11-02,1.01,1.05
2016-08-03,0.73,0.77
2016-05-04,0.46,0.46
2016-02-25,0.55,0.55
2015-11-04,0.94,0.96
2015-08-05,0.67,0.68
2015-05-06,0.41,0.44
2015-02-24,0.51,0.52
2014-11-05,0.91,0.92
2014-08-06,0.64,0.63
2014-05-07,0.34,0.4
2014-02-26,0.45,0.47
2013-11-06,0.85,0.84
2013-08-07,0.61,0.57
2013-05-07,0.32,0.32
2013-02-26,0.34,0.32
2012-11-07,0.82,0.87
2012-08-02,0.49,0.66
2012-05-02,0.27,0.25
2012-02-27,0.32,0.49
2011-11-02,0.76,0.76
2011-08-03,0.46,0.46
2011-05-04,0.22,0.24
2011-02-25,0.24,0.23
2010-11-03,0.61,0.71
2010-08-04,0.36,0.42
2010-05-04,0.18,0.18
2010-03-01,0.24,0.21
2009-11-09,0.54,0.52
2009-08-05,0.31,0.32
2009-05-05,0.15,0.19
2009-02-25,0.26,0.23
2008-11-05,0.55,0.55
2008-08-11,0.35,0.28
