Date,Estimate,Actual
2022-05-02,None,None
2022-02-15,None,None
2021-11-03,2.58,None
2021-08-04,2.38,2.61
2021-05-04,2.19,2.53
2021-02-17,2.11,2.39
2020-10-29,1.8,2.33
2020-08-05,1.26,1.58
2020-05-07,1.48,1.84
2020-02-11,1.84,2.01
2019-11-06,1.63,1.69
2019-07-31,1.55,1.63
2019-05-07,1.38,1.4
2019-02-13,1.4,1.49
2018-11-07,1.38,1.53
2018-08-08,1.46,1.62
2018-05-10,1.26,1.38
2018-02-13,1.25,1.4
2017-11-09,1.22,1.3
2017-08-09,1.22,1.29
2017-05-10,1.14,1.29
2017-02-14,1.11,1.21
2016-11-02,1.13,1.18
2016-08-03,1.1,1.2
2016-05-04,0.9,0.98
2016-02-10,0.94,1
2015-11-04,0.94,1.03
2015-07-30,0.97,0.96
2015-04-29,0.82,0.79
2015-02-10,0.72,0.81
2014-10-29,0.8,0.86
2014-08-06,0.82,0.97
2014-04-30,0.74,0.82
2014-02-11,0.68,0.73
2013-10-29,0.7,0.79
2013-07-31,0.71,0.73
2013-05-01,0.71,0.69
2013-02-13,0.6,0.64
2012-10-30,0.62,0.65
2012-08-07,0.66,0.75
2012-05-02,0.65,0.7
2012-02-13,0.56,0.69
2011-11-01,0.58,0.57
2011-08-02,0.6,0.7
2011-05-03,0.55,0.61
2011-02-08,0.49,0.6
2010-11-03,0.49,0.45
2010-08-02,0.5,0.49
2010-04-26,0.47,0.45
2010-02-08,0.44,0.49
2009-11-03,0.6,0.65
2009-08-04,0.58,0.66
2009-05-05,0.53,0.58
2009-02-09,0.55,0.59
2008-11-05,0.75,0.76
2008-08-05,0.73,0.79
2008-05-06,0.69,0.72
2008-02-11,0.63,0.65
2007-11-05,0.62,0.69
2007-08-07,0.62,0.64
2007-05-08,0.61,0.64
2007-02-12,0.58,0.58
2006-11-06,0.54,0.56
2006-08-08,0.53,0.57
2006-05-09,0.57,0.5
2006-02-08,0.57,0.59
2005-10-27,0.57,0.57
2005-07-28,0.6,0.59
2005-05-03,0.55,0.55
2005-02-14,0.47,0.48
2004-10-28,0.49,0.51
2004-07-28,0.49,0.52
2004-04-28,0.44,0.47
2004-02-10,0.38,0.42
2003-10-29,0.4,0.4
2003-07-29,0.41,0.42
2003-04-30,0.4,0.41
2003-02-03,0.36,0.36
2002-10-29,0.36,0.39
2002-07-30,0.32,0.36
2002-05-01,0.27,0.31
2002-02-06,0.24,0.24
2001-10-31,0.23,0.26
2001-08-02,0.21,0.24
2001-05-04,0.17,0.19
2001-02-14,0.09,0.11
2000-11-01,0.08,0.12
2000-08-02,0.08,0.18
