Date,Estimate,Actual
2022-04-20,None,None
2022-02-09,None,None
2021-10-20,1.35,None
2021-07-22,1.33,1.31
2021-04-22,1.3,1.33
2021-02-11,1.29,1.38
2020-10-22,1.25,1.49
2020-07-23,1.27,1.32
2020-04-23,1.28,2.86
2020-02-06,1.33,1.31
2019-10-24,1.31,1.36
2019-07-25,1.29,1.33
2019-04-25,1.25,1.31
2019-02-07,1.21,1.58
2018-10-25,1.2,1.23
2018-07-26,1.14,1.18
2018-04-26,1.06,1.07
2018-02-08,0.97,0.96
2017-10-26,0.97,1
2017-07-27,0.99,1.05
2017-04-27,0.94,0.96
2017-02-09,0.88,0.92
2016-10-27,0.87,0.93
2016-07-28,0.86,0.91
2016-04-28,0.83,0.85
2016-02-11,0.78,0.79
2015-10-22,0.77,0.78
2015-07-23,0.75,0.74
2015-04-23,0.75,0.74
2015-02-05,0.72,0.7
2014-10-23,0.69,0.7
2014-07-24,0.64,0.68
2014-04-24,0.63,0.64
2014-02-06,0.6,0.58
2013-10-24,0.57,0.59
2013-07-25,0.55,0.58
2013-04-25,0.54,0.58
2013-01-24,0.51,0.59
2012-10-25,0.49,0.5
2012-07-26,0.45,0.45
2012-04-26,0.43,0.42
2012-01-26,0.41,0.4
2011-10-27,0.37,0.39
2011-07-28,0.35,0.38
2011-04-28,0.32,0.32
2011-01-27,0.3,0.31
2010-10-28,0.26,0.27
2010-08-02,0.24,0.24
2010-04-28,0.35,0.37
2010-02-02,0.34,0.31
2009-11-05,0.32,0.33
2009-08-06,0.32,0.31
2009-05-07,0.28,0.32
2009-02-05,0.28,0.28
2008-11-06,0.26,0.25
2008-08-06,0.23,0.25
2008-05-08,0.2,0.21
2008-01-31,0.29,0.3
2007-11-01,0.27,0.26
2007-07-26,0.25,0.25
2007-07-12,0.24,0.24
2006-07-20,0.24,0.24
2006-04-20,0.22,0.24
2006-01-26,0.26,0.26
2005-10-19,0.27,0.27
2005-07-20,0.26,0.27
2005-04-20,0.21,0.25
2005-01-26,0.2,0.21
2004-10-20,0.16,0.19
2004-07-22,0.15,0.15
2004-04-22,0.13,0.14
2004-01-29,0.13,0.17
2003-10-23,0.14,0.15
2003-07-24,0.14,0.14
2003-04-24,0.14,0.14
2003-01-23,0.14,0.14
2002-10-24,0.14,0.14
2002-07-25,0.15,0.15
2002-04-25,0.21,0.2
2002-01-24,0.19,0.2
2001-10-25,0.16,0.17
2001-07-26,0.14,0.15
2001-04-26,0.13,0.23
2001-01-24,0.12,0.13
2000-10-25,0.05,0.11
2000-07-26,-0.02,0.07
2000-04-19,0.01,0.02
2000-01-20,0.02,0.04
1999-10-21,0.01,0.02
1999-07-22,-0.01,0
1999-04-22,-0.01,-0.01
1999-01-19,-0.02,-0.01
1998-10-23,-0.02,-0.02
1998-07-27,-0.03,-0.03
1998-04-23,-0.03,-0.03
