Date,Estimate,Actual
2022-06-01,None,None
2022-03-28,None,None
2021-12-08,None,None
2021-09-06,1.17,None
2021-06-03,0.91,1.16
2021-03-30,2.49,2.58
2020-12-10,0.88,1.16
2020-09-08,0.56,0.74
2020-06-11,0.23,0.22
2020-03-26,2.24,2.28
2019-12-11,0.94,0.96
2019-09-05,0.89,0.96
2019-06-12,0.7,0.74
2019-03-27,1.74,1.85
2018-12-06,0.7,0.75
2018-08-30,0.49,0.71
2018-05-31,0.46,0.55
2018-03-27,1.27,1.33
2017-12-06,0.52,0.56
2017-08-31,0.35,0.39
2017-06-01,0.28,0.32
2017-03-29,1.01,1
2016-12-07,0.43,0.47
2016-09-01,0.38,0.38
2016-06-08,0.31,0.3
2016-03-30,0.8,0.85
2015-12-09,0.37,0.35
2015-09-10,0.33,0.34
2015-06-09,0.33,0.34
2015-03-26,0.73,0.78
2014-12-11,0.38,0.42
2014-09-11,0.29,0.33
2014-06-12,0.32,0.34
2014-03-27,0.72,0.75
2013-12-12,0.41,0.45
2013-09-12,0.35,0.39
2013-06-10,0.3,0.32
2013-03-21,0.74,0.75
2012-12-06,0.37,0.39
2012-09-07,0.31,0.34
2012-06-07,0.3,0.32
2012-03-22,0.49,0.51
2011-12-01,0.25,0.27
2011-09-09,0.22,0.26
2011-06-10,0.2,0.22
2011-04-15,0.32,0.32
2011-03-17,0.28,0.32
2010-12-09,0.13,0.18
2010-09-10,0.12,0.15
2010-06-10,0.1,0.14
2010-03-25,0.15,0.2
2009-12-09,0.09,0.1
2009-09-10,0.05,0.07
2009-06-11,0.04,0.05
2009-03-26,0.07,0.1
2008-12-11,0.06,0.07
2008-09-11,0.07,0.09
2008-06-02,0.06,0.06
2008-04-02,0.1,0.11
2007-11-29,0.04,0.06
2007-09-10,0.02,0.04
