Date,Estimate,Actual
2021-07-28,-0.11,None
2021-04-29,-0.07,0.09
2021-02-25,-0.19,0.12
2020-11-05,1.24,4.01
2020-08-04,-0.1,-0.16
2020-04-29,0.05,0.44
2020-02-26,-0.06,0.08
2019-10-23,0.06,0.3
2019-08-01,-0.11,-0.21
2019-04-25,-0.19,-0.32
2019-02-21,-0.25,-0.02
2018-10-25,-0.22,-0.07
2018-08-02,-0.17,-0.09
2018-04-25,-0.17,-0.25
2018-02-22,-0.23,-0.29
2017-10-26,-0.14,-0.07
2017-08-02,-0.21,-0.21
2017-05-04,-0.28,-0.09
2017-02-23,-0.38,-0.53
2016-10-27,-0.39,-0.26
2016-08-04,-0.52,-2.61
2016-04-28,-0.84,-0.53
2016-02-25,0.99,0.39
2015-10-29,-0.65,-0.57
2015-08-03,-0.53,-0.51
2015-04-30,-0.53,-0.43
2015-02-25,-0.59,-0.47
2014-10-23,-0.23,0.05
2014-07-30,-0.42,-0.22
2014-05-01,-0.46,-0.33
2014-02-26,-0.35,-0.43
2013-10-24,-0.3,-0.38
2013-07-25,-0.29,-0.15
2013-04-25,-0.29,-0.31
2013-02-21,-0.27,-0.43
2012-10-25,-0.2,-0.04
2012-08-01,-0.21,-0.27
2012-04-26,-0.14,-0.21
2012-02-16,-0.11,-0.23
2011-10-27,-0.11,-0.14
2011-07-28,-0.11,-0.05
2011-04-28,-0.1,-0.04
2011-02-17,-0.02,0.01
2010-10-28,-0.01,1.68
2010-08-02,0.03,-0.01
2010-04-29,0,0.01
2010-02-23,0.01,0.05
2009-10-28,0.01,0.06
2009-07-30,-0.01,0.01
2009-04-30,-0.12,-0.13
2009-02-18,0.26,0.21
2008-10-28,0.03,0.01
2008-08-05,0.03,0.04
2008-04-29,-0.05,0.02
2008-02-26,0.04,0.03
2007-11-01,-0.1,-0.05
2007-08-07,-0.06,-0.04
2007-04-30,-0.11,-0.1
2007-02-20,-0.13,-0.11
2006-11-01,-0.13,-0.08
2006-08-02,-0.11,-0.02
2006-05-03,-0.21,-0.13
2006-02-23,-0.22,-0.2
2005-11-01,-0.28,-0.21
2005-08-01,-0.35,-0.33
2005-05-05,-0.35,-0.35
2005-02-23,-0.33,-0.23
2004-11-03,-0.36,-0.4
2004-08-09,-0.29,-0.28
2004-05-04,-0.31,-0.31
2004-02-03,-0.38,-0.4
2003-11-04,-0.39,-0.33
2003-08-05,-0.16,-0.14
2003-05-05,-0.28,-0.35
2003-02-09,-0.35,-0.36
2002-10-31,-0.31,-0.32
2002-08-01,-0.29,-0.27
2002-05-07,-0.33,-0.51
2002-02-25,-0.3,-0.34
2001-10-26,-0.3,-0.26
2001-07-27,-0.26,-0.3
2001-04-27,-0.26,-0.26
2001-02-22,-0.33,-0.28
2000-10-30,-0.29,-0.23
2000-07-28,-0.27,-0.19
2000-04-28,-0.26,-0.34
2000-02-18,-0.26,-0.26
1999-11-01,-0.22,-0.24
