Date,Estimate,Actual
2022-05-24,None,None
2022-02-23,None,None
2021-11-17,None,None
2021-08-25,0.77,None
2021-05-26,0.73,0.87
2021-02-25,0.56,0.73
2020-11-19,0.67,0.86
2020-08-27,0.66,0.84
2020-05-27,0.48,0.44
2020-02-27,0.4,0.5
2019-12-03,0.37,0.53
2019-08-29,0.35,0.44
2019-05-28,0.41,0.43
2019-02-28,0.32,0.41
2018-11-29,0.14,0.31
2018-09-04,0.26,0.31
2018-05-31,0.26,0.33
2018-02-27,0.2,0.28
2017-11-29,0.15,0.24
2017-08-30,0.15,0.24
2017-06-01,0.16,0.29
2017-02-27,-0.01,0.07
2016-12-01,-0.04,0.03
2016-08-24,-0.02,-0.04
2016-05-31,-0.02,0.05
2016-02-29,-0.04,-0.01
2015-11-19,-0.04,0
2015-08-26,-0.06,0.02
2015-05-26,-0.08,-0.02
2015-02-25,-0.06,-0.06
2014-11-24,-0.1,-0.03
2014-08-27,-0.14,-0.11
2014-05-27,-0.15,-0.13
2014-02-26,-0.16,-0.13
2013-11-25,-0.17,-0.12
2013-08-27,-0.18,-0.13
2013-05-22,-0.18,-0.15
2013-03-07,-0.21,-0.16
2012-11-28,-0.57,-0.39
