Date,Estimate,Actual
2022-04-27,None,None
2022-02-09,None,None
2021-10-27,None,None
2021-07-29,-0.61,None
2021-04-29,-0.61,-0.67
2021-02-11,0.86,0.9
2020-10-29,0.5,3.5
2020-07-30,-0.63,-0.12
2020-04-30,-0.79,-0.98
2020-02-06,-0.45,0.14
2019-10-29,-0.36,-0.55
2019-07-16,-0.38,-0.49
2019-04-25,-0.3,-0.08
2019-02-07,-0.42,-0.75
2018-10-25,-0.27,-0.42
2018-07-26,-0.39,0.47
2018-04-26,-0.41,-0.73
2018-02-06,-0.43,-0.41
2017-10-26,-0.42,0.34
2017-07-27,-0.41,-0.39
2017-04-27,-0.41,-0.42
2017-02-09,-0.34,-0.39
2016-10-27,-0.29,-0.23
2016-07-26,-0.32,-0.23
2016-04-28,-0.09,-0.15
2016-02-09,-0.2,-0.18
2015-10-29,-0.2,-0.21
2015-07-30,-0.26,-0.38
2015-04-30,-0.19,-0.17
2015-02-10,-0.25,-0.22
2014-10-30,-0.24,-0.13
2014-07-31,-0.22,-0.14
2014-05-01,-0.21,-0.13
2014-02-11,-0.24,-0.13
2013-11-05,-0.22,-0.19
2013-07-31,-0.19,-0.06
2013-05-07,-0.2,-0.14
2013-02-12,-0.11,-0.09
2012-11-07,-0.15,-0.12
2012-08-08,-0.15,-0.15
2012-05-08,-0.12,-0.11
2012-02-13,-0.29,-0.32
2011-11-03,-0.46,-0.35
2011-08-04,-0.39,-0.45
2011-05-05,-0.37,-0.3
2011-02-08,-0.38,-0.34
2010-11-01,-0.34,-0.34
2010-07-27,-0.02,-0.08
2010-04-27,0.04,0.11
2010-02-09,-0.22,-0.12
2009-10-22,-0.25,-0.21
2009-07-23,-0.29,-0.26
2009-04-23,-0.29,-0.33
2009-02-05,-0.3,-0.38
2008-10-23,-0.27,-0.27
2008-07-22,-0.27,-0.2
2008-04-24,-0.18,-0.22
2008-02-07,-0.22,-0.22
2007-10-23,-0.15,-0.22
2007-07-25,-0.16,-0.18
2007-04-24,-0.17,-0.16
2007-02-06,-0.2,-0.2
2006-10-24,-0.2,-0.17
2006-07-25,-0.19,-0.17
2006-04-25,-0.18,-0.21
2006-02-07,-0.17,-0.17
2005-10-25,-0.24,-0.15
2005-07-26,-0.22,-0.2
2005-04-26,-0.25,-0.18
2005-02-08,-0.25,-0.25
2004-10-26,-0.38,-0.4
2004-07-27,-0.88,-0.89
2004-04-27,-0.18,-0.24
2004-02-03,-0.19,-0.18
2003-10-28,-0.21,-0.17
2003-07-29,-0.2,-0.18
2003-04-22,-0.19,-0.2
2003-01-30,-0.2,-0.19
2002-10-22,-0.25,-0.17
2002-07-23,-0.24,-0.21
2002-04-25,-0.28,-0.2
2002-01-31,-0.29,-0.18
