Date,Estimate,Actual
2022-05-02,None,None
2022-02-16,None,None
2021-11-02,None,None
2021-08-03,-0.23,None
2021-05-04,-0.4,-0.22
2021-02-18,-0.42,-0.09
2020-11-04,-0.45,-0.44
2020-07-30,-0.46,-0.5
2020-05-07,0.09,0
2020-02-19,0.12,0.11
2019-11-05,0.43,0.5
2019-08-06,0.31,0.39
2019-05-01,0.21,0.25
2019-02-19,0.18,0.4
2018-11-01,0.11,0.43
2018-08-07,0.26,0.28
2018-05-02,0.21,0.34
2018-02-21,0.15,0.12
2017-11-01,0.14,0.14
2017-07-26,0.29,0.28
2017-04-28,0.16,0.21
2017-02-22,0.14,0.17
2016-11-02,0.13,0.14
2016-07-29,0.43,0.47
2016-04-29,0.2,0.24
2016-02-17,0.16,0.22
2015-10-29,0.11,0.11
2015-07-30,0.23,0.28
2015-04-30,0.11,0.13
2015-02-19,0.28,0.33
2014-10-30,0.09,0.19
2014-07-31,0.21,0.21
2014-05-01,0.18,0.1
2014-02-19,0.12,0.16
2013-11-05,0.03,0.03
2013-08-02,0.16,0.16
2013-05-03,0.01,0.08
2013-02-21,0.09,0.02
2012-10-10,-0.02,-0.05
2012-07-17,0.13,0.11
2012-04-25,-0.07,0
2012-02-14,0.04,0.02
2011-10-12,-0.04,-0.05
2011-07-20,0.09,0.09
2011-04-28,-0.07,-0.09
2011-02-15,0,-0.01
2010-10-13,-0.11,-0.09
2010-07-21,-0.01,0.02
2010-04-28,-0.13,-0.13
2010-02-17,-0.1,-0.12
2009-10-14,-0.13,-0.09
2009-07-22,0.02,-0.12
2009-04-23,-0.11,-0.12
2009-02-18,0.16,0.19
2008-10-10,0.07,0.1
2008-07-16,0.35,0.35
2008-04-23,0.08,0.11
2008-02-20,0.58,0.54
2007-10-10,0.13,0.18
2007-07-18,0.23,0.27
2007-04-25,0.27,0.35
2007-02-21,0.41,0.31
2006-10-11,0.08,0.06
2006-07-19,0.64,0.62
2006-04-26,0.99,0.44
2006-02-23,0.21,0.17
2005-10-12,-0.04,-0.03
2005-07-20,0.17,0.22
2005-04-27,0.11,-0.01
2005-02-24,0.04,0.15
2004-10-13,-0.14,-0.17
2004-07-21,-0.02,0.02
2004-04-28,-0.07,-0.08
2003-10-15,-0.29,-0.35
2003-02-26,-0.16,-0.04
1999-03-17,0.11,None
1998-10-13,0.08,0.02
1998-07-14,0.14,0.18
1998-05-01,0.05,0.14
1998-03-03,0.04,0.03
1997-10-13,0.01,0.03
1997-07-21,0.1,0.13
1997-04-30,-0.01,0.03
1996-05-02,-0.01,-0.07
1996-02-28,-0.01,-0.31
1995-10-23,0.02,-0.02
1995-07-31,0.01,0.01
1995-05-08,-0.11,-0.09
1995-03-03,-0.09,-0.08
1994-10-21,0.07,0.07
