Date,Estimate,Actual
2022-05-03,None,None
2022-02-01,None,None
2021-11-02,None,None
2021-08-04,1.62,None
2021-05-05,1.53,2.2
2021-02-03,1.52,2.03
2020-11-04,1.61,1.73
2020-08-05,0.9,0.83
2020-05-06,1.44,1.58
2020-02-05,1.38,1.98
2019-10-30,1.4,1.27
2019-07-31,1.34,1.38
2019-05-01,1.27,1.48
2019-02-06,1.28,1.35
2018-11-01,1.27,1.38
2018-08-01,1.17,1.3
2018-05-02,1.17,1.36
2018-02-13,0.64,0.64
2017-11-01,0.9,1.09
2017-08-02,1.28,1.04
2017-05-03,1.27,1.19
2017-02-01,1.35,1.28
2016-11-02,1.14,1.28
2016-08-03,1.35,0.83
2016-05-04,1.38,1.2
2016-02-03,1.36,1.23
2015-11-04,0.76,0.62
2015-07-29,1.49,1.56
2015-05-06,1.41,1.44
2015-02-11,1.36,1.38
2014-10-29,1.38,1.6
2014-07-30,1.41,1.39
2014-04-30,1.39,1.37
2014-02-12,1.3,1.37
2013-10-30,1.35,1.34
2013-07-31,1.33,1.44
2013-05-01,1.3,1.48
2013-02-13,1.18,1.25
2012-10-31,1.28,1.32
2012-08-01,1.24,1.33
2012-04-26,1.29,1.37
2012-02-14,1.25,1.31
2011-10-27,1.06,1.11
2011-07-28,1.1,1.24
2011-05-04,1.26,1.33
2011-02-09,1.1,1.14
2010-10-28,1.03,0.99
2010-07-29,1,1.23
2010-04-29,0.97,1.01
2010-02-02,0.95,0.96
2009-10-29,0.87,0.87
2009-07-30,0.68,0.88
2009-04-30,0.34,0.2
2009-02-03,0.14,0.19
2008-10-29,0.89,0.88
2008-07-29,1.51,1.3
2008-05-01,1.48,1.52
2008-02-06,1.43,1.6
2007-10-31,1.39,1.52
2007-07-31,1.34,1.72
2007-05-01,1.28,1.41
2007-02-13,1.18,1.36
2006-10-30,1.17,1.24
2006-07-31,1.14,1.28
2006-04-27,1.09,1.33
2006-02-09,1.01,1.04
2005-10-27,0.93,1.01
2005-07-28,0.92,1.17
2005-05-03,0.86,1.11
2005-02-09,0.83,0.87
2004-10-27,0.79,0.82
2004-07-28,0.77,0.88
2004-05-03,0.75,0.78
2004-02-10,0.74,0.74
2003-11-03,0.73,0.81
2003-08-04,0.7,0.89
2003-05-05,0.65,0.62
2003-02-10,0.64,0.65
2002-11-05,0.6,0.69
2002-08-05,0.64,0.69
2002-05-07,0.58,0.54
2002-02-12,0.58,0.59
2001-11-06,0.3,0.3
2001-08-07,0.53,0.54
2001-05-08,0.47,0.49
2001-02-13,0.51,0.51
2000-11-07,0.49,0.49
2000-08-09,0.48,0.48
