Date,Estimate,Actual
2021-07-20,72.53,None
2021-04-21,63.01,63.21
2021-01-28,79.82,76.93
2020-10-20,59.89,65.11
2020-07-22,42,42.5
2020-04-23,45.61,44.96
2020-01-28,59,64.41
2019-10-18,51.22,56.11
2019-07-19,44.82,53.09
2019-04-22,34.45,47.64
2019-01-25,50.67,58.57
2018-10-18,50.94,48.28
2018-07-20,47.21,49.05
2018-04-19,31.79,39.34
2018-01-25,47.96,43.41
2017-10-19,36.26,38.02
2017-07-21,28.89,35.19
2017-04-20,21.03,25.12
2017-01-25,33.09,37.8
2016-10-20,29.46,28.46
2016-07-21,26.01,22.01
2016-04-21,14.96,15.79
2016-01-26,29.68,31.92
2015-10-20,26.64,27.11
2015-07-21,19.09,21.91
2015-04-21,9.9,9.22
2015-01-26,24.16,23.24
2014-10-20,20.48,20.7
2014-07-21,14.88,15.17
2014-04-21,10.02,5.16
2014-01-27,16.26,21.15
2013-10-21,15.26,17.67
2013-07-22,11.94,10.11
2013-04-22,8,6.84
2013-01-24,11.08,11.98
2012-10-18,9.39,10.33
2012-07-19,8.78,8.97
2012-04-19,4.16,3.9
2012-01-26,10.37,6.32
2011-10-20,7.58,7.98
2011-07-21,6.26,6.48
2011-04-21,4.58,2.52
2011-01-27,7.38,9.96
2010-10-21,6.56,7.31
2010-07-22,8.56,11.13
2010-04-21,5.47,5.01
2010-01-27,9.51,9.61
2009-10-21,7.6,11.59
2009-07-22,4.11,6.79
2009-04-21,2.31,3.02
2009-01-29,6.97,-5.54
2008-10-21,7.86,6.12
2008-07-22,7.69,8.64
2008-04-18,6.63,7.42
2008-01-29,16.63,11.72
2007-10-19,11.97,15.26
2007-07-20,16.05,14.14
2007-04-20,8.81,12.96
2007-01-25,21.58,20.86
2006-10-17,23.31,19.63
2006-07-20,25.23,28.08
2006-04-19,17.58,19.48
2006-01-26,29.15,30.29
2005-10-18,25.9,24.33
2005-07-19,18.3,21.42
2005-04-19,15.09,14.38
2005-01-27,20.72,20.13
2004-10-18,16.91,19.04
2004-07-19,13.88,14.82
2004-04-16,11.36,12.58
2004-01-27,12.27,14.91
2003-10-16,12.46,12.55
2003-07-18,10.85,10.9
2003-04-16,9.87,10.1
2003-01-24,8.85,8.91
2002-10-16,9.21,10.14
2002-07-19,7.76,8.9
2002-04-16,6.74,8.17
2002-01-25,6.19,7.14
2001-10-16,5.89,6.68
2001-07-20,4.99,6.1
2001-04-20,4.12,4.84
2001-01-31,3.18,4.51
2000-10-25,3.7,3.97
2000-07-25,3.23,3.37
2000-04-27,2.56,2.72
2000-02-03,1.76,2.18
1999-10-21,2.2,2.52
1999-07-22,2.03,2.26
1999-04-22,1.53,2.38
1999-01-28,0.96,1.14
1998-10-22,1.16,1.87
1998-07-23,1.04,1.36
1998-04-23,0.6,0.81
1998-01-29,0.3,0.39
1997-10-23,0.79,0.68
1997-07-24,0.74,0.71
1997-04-17,0.46,0.42
1996-07-24,0.54,0.54
1996-04-23,0.24,0.24
