Date,Estimate,Actual
2022-02-15,None,None
2021-11-03,None,None
2021-08-09,1.57,None
2021-05-05,0.6,0.73
2021-02-17,0.11,0.4
2020-11-04,0.07,-0.13
2020-08-05,0.65,0.89
2020-05-06,0.26,0.31
2020-02-12,0.26,0.33
2019-10-30,0.35,0.29
2019-07-31,0.86,1.28
2019-05-01,0.35,0.4
2019-02-13,0.45,0.21
2018-10-31,0.14,0.13
2018-08-01,0.45,0.63
2018-05-02,0.26,0.27
2018-02-14,-0.08,-0.02
2017-11-01,-0.54,-0.39
2017-08-02,-0.04,0.1
2017-05-03,0.02,0.05
2017-02-15,-0.05,-0.39
2016-11-02,-0.02,0.13
2016-08-03,0.68,0.33
2016-05-04,0.45,0.4
2016-02-17,0.82,0.76
2015-11-04,0.73,0.49
2015-08-05,1.49,1.59
2015-05-06,0.92,0.97
2015-02-17,1.02,0.96
2014-11-05,0.69,0.52
2014-08-06,1.34,1.22
2014-05-07,0.91,0.9
2014-02-18,0.9,1.01
2013-11-04,0.8,0.78
2013-08-06,1.52,1.71
2013-05-08,1.2,1.21
2013-02-19,1.39,1.45
2012-11-05,1.14,1.17
2012-08-06,1.78,1.74
2012-05-03,0.97,1.21
2012-02-15,1.37,1.43
2011-11-01,0.98,1.03
2011-08-04,1.19,1.37
2011-05-05,0.63,0.76
2011-02-17,0.51,0.53
2010-11-04,0.29,0.22
2010-08-05,0.63,0.55
2010-05-07,0.25,0.31
2010-02-16,0.23,0.18
2009-10-26,0.2,0.16
2009-07-27,0.52,0.87
2009-04-23,0.14,0.26
2009-02-10,0.42,0.72
2008-10-27,0.71,0.16
2008-07-28,0.72,1
2008-04-24,0.43,0.55
2008-02-07,0.33,0.48
2007-10-29,0.19,0.3
2007-07-30,0.3,0.33
2007-04-26,0.13,0.2
2007-02-08,0.05,0.03
2006-10-26,0.03,0.03
2006-07-27,0.13,0.15
2006-04-27,0.03,-0.09
2006-02-23,0.02,-0.04
2005-11-09,0.05,0.05
