Date,Estimate,Actual
2022-05-04,None,None
2022-02-23,None,None
2021-05-06,-1.55,-1.44
2021-02-25,-2.3,-2.04
2020-11-05,-2.2,-2.45
2020-08-05,-2.08,-2.67
2020-05-07,-0.97,-0.94
2020-02-27,-0.71,-0.88
2019-10-31,0.77,0.71
2019-07-25,0.4,0.41
2019-05-02,-0.34,-0.31
2019-02-28,-0.74,-0.8
2018-11-01,0.63,0.7
2018-07-26,0.19,0.24
2018-05-03,-0.29,-0.24
2018-02-27,-1.08,-1.29
2017-11-02,0.56,0.53
2017-08-09,0.19,0.29
2017-05-04,-0.33,-0.22
2017-02-23,-0.58,-0.57
2016-11-07,0.48,0.49
2016-07-28,0.08,0.13
2016-05-03,-0.31,-0.29
2016-02-25,-0.32,-0.47
2015-10-29,0.43,0.38
2015-08-10,0.06,0.06
2015-04-30,-0.33,-0.31
2015-02-26,-0.4,-0.41
2014-10-30,0.36,0.49
2014-07-31,0.15,0.11
2014-05-06,-0.35,-0.16
2014-02-24,-0.37,-0.42
2013-11-05,0.35,0.4
2013-08-06,0.1,0.3
2013-05-07,-0.36,-0.33
2013-02-26,-0.36,-0.85
2012-11-05,0.28,0.31
2012-08-07,0.04,0.04
2012-05-09,-0.44,-0.37
2012-02-23,-0.3,-0.54
2011-11-03,0.38,0.34
2011-08-08,0,0.07
2011-05-05,-0.42,-0.27
2011-02-28,-0.17,-0.72
2010-11-04,0.36,0.32
2010-08-05,-0.02,-0.2
2010-05-10,-0.34,-0.76
2010-02-25,-0.5,0.11
2009-11-09,0.8,0.78
2009-08-06,0.1,-0.33
2009-05-07,-0.74,-1.29
2009-03-02,-0.22,-4.33
2008-11-06,0.47,1.67
2008-08-07,-0.2,0.02
2008-05-08,-0.42,-0.47
2008-02-28,-0.12,-0.23
2007-11-08,0.79,0.55
2007-08-09,0.01,0.15
2007-05-10,-0.12,-0.69
2007-03-01,-0.13,-0.52
2006-11-07,0.67,-0.14
2006-08-04,0.35,0.15
2006-05-05,-0.23,0.02
2006-02-21,0.22,-2.02
