Date,Estimate,Actual
2022-04-25,None,None
2022-01-26,None,None
2021-10-25,None,None
2021-07-27,2.3,None
2021-04-27,2.26,2.46
2021-01-28,1.95,1.96
2020-10-27,1.81,2.2
2020-07-28,1.68,1.77
2020-04-28,1.68,1.9
2020-01-30,1.61,1.67
2019-10-31,1.6,1.68
2019-08-01,1.51,1.54
2019-05-02,1.41,1.55
2019-01-31,1.3,1.31
2018-11-01,1.29,1.35
2018-08-02,1.28,1.3
2018-05-03,1.26,1.31
2018-02-01,1,1.15
2017-11-02,0.97,1
2017-08-02,0.9,0.95
2017-05-04,0.85,0.88
2017-02-02,0.75,0.81
2016-10-27,0.73,0.77
2016-07-28,0.72,0.77
2016-04-28,0.63,0.68
2016-02-04,0.59,0.66
2015-10-29,0.54,0.6
2015-07-30,0.56,0.56
2015-04-30,0.5,0.5
2015-02-27,0.49,0.49
2014-10-30,0.49,0.5
2014-07-31,0.5,0.55
2014-04-30,0.5,0.46
2014-02-06,0.53,0.48
2013-10-31,0.53,0.53
2013-08-01,0.52,0.58
2013-05-01,0.54,0.57
2013-02-07,0.54,0.52
2012-11-06,0.51,0.49
2012-08-02,0.49,0.5
2012-05-02,0.47,0.44
2012-02-02,0.44,0.45
2011-11-02,0.44,0.49
2011-08-04,0.44,0.47
2011-05-05,0.38,0.43
2011-01-13,0.36,0.36
2010-09-30,0.35,0.32
2010-07-01,0.31,0.35
2010-04-08,0.3,0.31
2010-01-07,0.29,0.32
2009-10-01,0.29,0.28
2009-07-02,0.24,0.28
2009-04-02,0.21,0.24
2009-01-09,0.24,0.24
2008-10-02,0.26,0.26
2008-07-02,0.25,0.27
2008-04-09,0.25,0.25
2008-01-10,0.2,0.35
