Date,Estimate,Actual
2022-04-25,None,None
2022-02-07,None,None
2021-10-27,None,None
2021-07-28,0,None
2021-04-27,-0.01,0.01
2021-02-09,0.03,0.09
2020-10-29,-0.01,-0.09
2020-07-28,0.09,0.19
2020-05-06,0.03,0.01
2020-02-11,0.04,0.33
2019-10-29,0.08,0.09
2019-07-30,0.08,0.12
2019-04-30,0.1,0.08
2019-02-12,0.09,0.3
2018-10-29,0.07,0.07
2018-07-30,0.05,0.07
2018-04-25,0.05,0.3
2018-02-06,0.09,0.25
2017-10-30,0.07,0.06
2017-07-26,0.06,0.03
2017-04-24,0.06,0.09
2017-01-30,0.1,0.88
2016-10-25,0.08,0.1
2016-07-26,0.05,0.06
2016-04-25,0.05,0.04
2016-02-02,0.12,0.62
2015-10-26,0.05,0.05
2015-07-27,0.05,0.33
2015-04-27,0.07,0.28
2015-02-02,0.03,0.25
2014-10-28,0.07,0.16
2014-07-29,0.03,0.12
2014-04-29,0.01,0.07
2014-02-04,-0.02,0.14
2013-10-29,0.01,0.01
2013-07-30,-0.01,0.02
2013-04-30,-0.02,-0.01
2013-02-13,-0.04,-0.05
2012-10-29,-0.04,-0.04
2012-07-30,-0.09,-0.08
2012-04-30,-0.06,0.26
2012-02-06,-0.05,0.2
2011-10-31,-0.1,-0.07
2011-08-01,-0.06,0.06
2011-05-02,-0.13,-0.17
2011-02-07,-0.13,-0.17
2010-11-08,-0.17,-0.18
2010-08-02,-0.18,-0.18
2010-05-03,-0.18,-0.17
2010-02-09,-0.14,-0.16
2009-10-19,-0.06,-0.27
2009-08-04,-0.12,-0.1
2009-05-05,-0.1,-0.1
2009-02-09,-0.08,-0.1
2008-11-03,-0.09,-0.06
2008-08-04,-0.32,-0.02
2008-05-05,-0.04,5.48
2008-01-29,-0.05,-0.07
2007-11-05,0.01,-0.08
2007-07-30,-0.03,-0.06
2007-04-30,-0.02,-0.07
2007-01-29,-0.02,-0.09
2006-10-30,0,-0.07
2006-07-31,-0.01,-0.06
2006-04-24,0.03,-0.05
2006-02-06,0.03,-0.02
2005-10-24,0.05,-0.01
2005-07-25,0.03,0.01
2005-04-18,0.03,0.02
2004-07-19,0.09,0.06
2004-04-19,0.1,0.05
2003-10-27,0.1,-0.06
2003-07-28,0.08,0.01
2003-04-28,0.07,0.05
2002-07-23,0.1,None
2002-04-22,0.09,0.08
2002-02-04,0.25,0.09
2001-10-22,0.25,None
1993-04-20,0.2,0.07
