Date,Estimate,Actual
2021-07-29,0.12,None
2021-04-29,0.1,0.3
2021-02-11,0.1,0.45
2020-11-05,0.06,-0.1
2020-08-07,0.07,1.71
2020-05-08,0.18,0.19
2020-01-30,0.17,0.22
2019-10-24,0.17,0.14
2019-07-25,0.17,0.2
2019-05-02,0.16,0.24
2019-01-31,0.15,0.17
2018-10-25,0.13,0.19
2018-07-26,0.16,0.36
2018-04-26,0.15,0.3
2018-02-15,0.15,0.17
2017-10-25,0.13,0.24
2017-07-26,0.14,0.31
2017-04-26,0.14,0.15
2017-02-02,0.14,0.16
2016-10-27,-0.06,-0.13
2016-07-27,0.16,0.46
2016-04-27,0.14,0.31
2016-02-02,0.1,0.87
2015-11-04,0.15,0.15
2015-07-28,0.2,0.27
2015-05-06,0.12,0.71
2015-02-05,0.15,0.09
2014-10-28,0.13,0.44
2014-07-29,0.13,0.18
2014-05-07,0.14,0.18
2014-02-05,0.13,0.11
2013-10-29,0.11,0.1
2013-07-30,0.12,0.09
2013-05-01,0.09,0.12
2013-02-05,0.06,0.14
2012-10-30,0.06,0.08
2012-07-31,0.06,0.1
2012-05-02,0.07,0.08
2012-02-08,0.08,0.07
2011-11-02,0.07,0.09
2011-07-26,0.06,0.07
2011-05-04,0.07,0.03
2011-02-09,0.05,0.02
2010-11-03,0.05,0.04
2010-07-27,0.07,0.04
2010-05-05,0.06,0.1
2010-02-03,0.05,0.11
2009-11-04,0.09,0.07
2009-07-30,0.14,-0.4
2009-04-30,0.14,0.1
2009-02-05,0.07,-0.28
2008-11-05,0.38,0.34
2008-07-30,0.33,0.32
2008-05-01,0.33,0.33
2008-02-06,0.26,0.28
2007-10-26,0.28,0.29
2007-07-27,0.35,0.38
2007-05-03,0.39,0.38
2007-02-13,0.38,0.33
2006-10-30,0.37,0.35
2006-07-25,0.38,0.36
2006-04-25,0.37,0.4
2006-02-13,0.33,0.45
2005-10-25,0.33,0.32
2005-07-26,0.32,0.33
2005-04-25,0.3,0.36
2005-02-08,0.31,0.3
2004-10-26,0.28,0.31
2004-07-27,0.28,0.28
2004-04-26,0.29,0.32
2003-07-28,0.3,0.27
2003-04-28,0.28,0.32
2003-02-13,0.31,0.3
2002-10-29,0.28,None
2002-10-28,0.26,0.27
2002-04-25,0.25,0.27
2002-02-07,0.29,0.28
2001-10-24,0.26,0.27
2001-07-30,0.26,0.28
2000-07-27,0.31,0.24
1993-08-02,0.14,0.12
1993-03-12,0.14,0.07
