Date,Estimate,Actual
2021-07-30,1.35,None
2021-04-30,1.4,1.53
2021-02-05,1.23,1.21
2020-10-30,1.06,1.11
2020-07-31,1.23,1.31
2020-05-01,1.55,1.65
2020-02-07,1.11,1.21
2019-11-01,1.15,1.29
2019-08-02,1.07,1.13
2019-05-03,1,1.11
2019-02-08,1.37,1.54
2018-11-02,1.02,1.06
2018-08-03,1.03,1.05
2018-05-04,1.28,1.38
2018-02-09,0.88,0.87
2017-11-07,0.88,0.89
2017-08-04,0.86,0.87
2017-05-09,0.69,0.78
2017-02-06,0.6,0.63
2016-10-28,0.56,0.58
2016-07-29,0.6,0.6
2016-04-29,0.62,0.61
2016-02-03,0.55,0.59
2015-10-30,0.73,0.76
2015-07-31,0.5,0.54
2015-05-01,0.48,0.5
2015-02-06,0.66,0.64
2014-10-31,0.54,0.57
2014-08-01,0.5,0.5
2014-05-06,0.56,0.56
2014-02-07,0.48,0.52
2013-11-01,0.45,0.47
2013-08-02,0.51,0.53
2013-05-03,0.47,0.48
2013-02-08,0.42,0.45
2012-11-01,0.38,0.43
2012-08-01,0.41,0.44
2012-05-01,0.36,0.37
2012-02-09,0.34,0.37
2011-11-03,0.45,0.5
2011-08-04,0.32,0.36
2011-05-05,0.34,0.36
2011-02-10,0.29,0.31
2010-11-04,0.22,0.26
2010-08-05,0.29,0.27
