Date,Estimate,Actual
2022-05-02,None,None
2022-01-31,None,None
2021-05-04,-0.71,-0.2
2021-02-02,-1.41,-0.94
2020-11-02,-1.7,-1
2020-08-03,-1.75,-1.33
2020-05-05,-0.31,-0.16
2020-01-29,0.86,1.56
2019-10-31,1.38,1.63
2019-08-01,1.33,1.73
2019-05-08,0.05,-0.09
2019-02-07,1.96,2.22
2018-11-01,1.7,1.62
2018-07-26,2.03,2.27
2018-04-30,0.16,0.08
2018-02-01,0.95,1.03
2017-10-26,1.49,1.77
2017-07-27,1.07,1.03
2017-04-27,-0.05,0.06
2017-02-01,0.26,0.43
2016-10-27,0.81,0.58
2016-07-28,0.97,1.07
2016-04-28,0.15,0.06
2016-02-03,0.69,0.79
2015-10-29,1.82,1.94
2015-07-30,1.76,1.51
2015-04-30,1.44,1.62
2015-02-04,0.69,1.44
2014-10-30,1.14,1.18
2014-07-31,1.07,1.48
2014-05-01,0.52,0.41
2014-01-29,0.58,1.05
2013-10-31,0.3,0.3
2013-08-01,0.96,0.98
2013-04-30,1.08,1.09
2013-01-30,1.05,1.13
2012-11-01,1.62,1.66
2012-07-31,1.25,1.26
2012-05-01,0.67,0.85
2012-02-01,-0.03,-0.1
2011-11-01,1.29,1.58
2011-08-02,0.98,1.15
