Date,Estimate,Actual
2022-01-25,None,None
2021-10-26,None,None
2021-07-28,1.58,None
2021-04-21,1.48,1.57
2021-01-27,1.28,1.47
2020-10-28,0.87,1.16
2020-07-29,0.4,0.59
2020-04-28,1,1.29
2020-01-29,1.14,1.21
2019-10-30,1.31,1.33
2019-07-24,1.42,1.5
2019-04-24,1.27,1.42
2019-01-23,1.28,1.29
2018-10-31,1.33,1.35
2018-07-25,1.37,1.43
2018-04-25,1.36,1.42
2018-01-24,1.25,1.4
2017-11-01,1.16,1.25
2017-07-26,1.17,1.24
2017-04-26,1.08,1.19
2017-01-25,1,1.15
2016-11-02,1.2,1.27
2016-07-20,1.03,1.08
2016-04-20,0.89,0.9
2016-01-20,0.76,0.84
2015-10-28,0.92,0.9
2015-07-22,0.88,0.9
2015-04-22,1,0.91
2015-01-28,0.9,0.98
2014-10-29,1,1.02
2014-07-23,0.99,1
2014-04-23,0.91,0.95
2014-01-22,0.77,0.82
2013-10-30,0.9,0.93
2013-07-24,0.83,0.88
2013-04-24,0.71,0.76
2013-01-23,0.64,0.65
2012-11-05,0.74,0.76
2012-07-25,0.78,0.79
2012-04-25,0.66,0.68
2012-01-25,0.7,0.66
2011-11-03,0.86,0.89
2011-07-20,0.71,0.78
2011-04-21,0.72,0.71
2011-01-20,0.68,0.73
2010-10-28,0.7,0.72
2010-07-22,0.67,0.7
2010-04-28,0.52,0.64
2010-01-27,0.39,0.47
2009-11-04,0.27,0.3
2009-07-29,0.14,0.17
2009-04-29,0.04,0.14
2009-01-28,0.3,0.22
2008-11-06,0.65,0.69
2008-07-30,0.67,0.7
2008-05-01,0.61,0.67
2008-02-06,0.57,0.63
2007-11-15,0.54,0.59
2007-08-08,0.51,0.49
